,Time,Hor_eye,Ver_eye
296,74819.1714994,74819.1772763,74819.1830539
297,74819.1888308,74819.1946084,74819.2003902
298,74819.2061671,74819.2119447,74819.2177216
299,74819.2235035,74819.229281,74819.235058
300,74819.2408349,74819.2466125,74819.2523943
301,74819.2581706,74819.2639482,74819.2697251
302,74819.275507,74819.2812845,74819.2870615
303,74819.2928384,74819.2986208,74819.3043978
304,74819.3101747,74819.3159523,74819.3217292
305,74819.3275111,74819.3332886,74819.3390656
306,74819.3448425,74819.3506243,74819.3564013
307,74819.3621782,74819.3679558,74819.3737327
308,74819.3795145,74819.3852915,74819.391069
309,74819.396846,74819.4026284,74819.4084054
310,74819.4141823,74819.4199593,74819.4257368
311,74819.4315186,74819.4372962,74819.4430725
312,74819.4488495,74819.4546319,74819.4604089
313,74819.4661858,74819.4719634,74819.4777452
314,74819.4835221,74819.4892991,74819.4950766
315,74819.5008536,74819.506636,74819.512413
316,74819.5181899,74819.5239668,74819.5297493
317,74819.5355256,74819.5413032,74819.5470801
318,74819.552857,74819.5586395,74819.5644164
319,74819.5701934,74819.5759709,74819.5817528
320,74819.5875297,74819.5933066,74819.5990842
321,74819.6048612,74819.6106436,74819.6164205
322,74819.6221975,74819.6279738,74819.6337562
323,74819.6395332,74819.6453108,74819.6510877
324,74819.6568646,74819.6626465,74819.668424
325,74819.6799785,74819.6857604,74819.6915373
326,74819.6973149,74819.7030918,74819.7088736
327,74819.7146512,74819.7204275,74819.7262044
328,74819.7319814,74819.7377638,74819.7435408
329,74819.7493183,74819.7550953,74819.7608771
330,74819.766654,74819.7724316,74819.7782085
331,74819.7839861,74819.7897679,74819.7955449
332,74819.8013224,74819.8070994,74819.8128806
333,74819.8186581,74819.8244351,74819.830212
334,74819.8359896,74819.8417714,74819.8475484
335,74819.8533259,74819.8591029,74819.8648847
336,74819.8706623,74819.8764392,74819.8822161
337,74819.8879986,74819.8937755,74819.8995525
338,74819.9053294,74819.9111063,74819.9168882
339,74819.9226657,74819.9284427,74819.9342196
340,74819.9400021,74819.945779,74819.9515559
341,74819.9573335,74819.9631104,74819.9688923
342,74819.9746692,74819.9804468,74819.9862237
343,74819.9920062,74819.9977825,74820.0035594
344,74820.0093364,74820.0151139,74820.0208958
345,74820.0266733,74820.0324503,74820.0382272
346,74820.0440097,74820.0497866,74820.0555635
347,74820.0613405,74820.0671229,74820.0728999
348,74820.0786774,74820.0844544,74820.0902307
349,74820.0960131,74820.1017901,74820.107567
350,74820.1133439,74820.1191264,74820.1249033
351,74820.1306809,74820.1364578,74820.1422348
352,74820.1480166,74820.1537942,74820.1595711
353,74820.1653487,74820.1711305,74820.1769074
354,74820.1826838,74820.1884613,74820.1942383
355,74820.2000207,74820.2057977,74820.2115746
356,74820.2173515,74820.223134,74820.2289109
357,74820.2346885,74820.2404654,74820.2462473
358,74820.2520242,74820.2578018,74820.2635787
359,74820.2693556,74820.2751375,74820.2809144
360,74820.286692,74820.2924689,74820.2982507
361,74820.3040277,74820.3098052,74820.3155822
362,74820.3213591,74820.3271416,74820.3329185
363,74820.3386961,74820.344473,74820.3502548
364,74820.3560318,74820.3618093,74820.3675857
365,74820.3733632,74820.3791451,74820.384922
366,74820.3906989,74820.3964765,74820.4022583
367,74820.4080359,74820.4138128,74820.4195898
368,74820.4253716,74820.4311492,74820.4369261
369,74820.4427037,74820.4484806,74820.4542624
370,74820.4600387,74820.4658163,74820.4715932
371,74820.4773757,74820.4831526,74820.4889296
372,74820.4947065,74820.5004841,74820.5062659
373,74820.5120428,74820.5178204,74820.5235974
374,74820.5293792,74820.5351567,74820.5409337
375,74820.5467112,74820.5524876,74820.5582694
376,74820.564047,74820.5698239,74820.5756008
377,74820.5813833,74820.5871602,74820.5929372
378,74820.5987141,74820.6044966,74820.6102735
379,74820.6160511,74820.621828,74820.6276049
380,74820.6333868,74820.6391643,74820.6449406
381,74820.6507182,74820.6565,74820.662277
382,74820.6680539,74820.6738315,74820.6796084
383,74820.6853902,74820.6911678,74820.6969447
384,74820.7027217,74820.7085041,74820.7142811
385,74820.7200586,74820.7258356,74820.7316125
386,74820.7373937,74820.7431713,74820.7489482
387,74820.7547258,74820.7605076,74820.7662846
388,74820.7720615,74820.7778391,74820.7836209
389,74820.7893978,74820.7951754,74820.8009523
390,74820.8067293,74820.8125117,74820.8182887
391,74820.8240662,74820.8298425,74820.8356244
392,74820.8414013,74820.8471789,74820.8529558
393,74820.8587328,74820.8645152,74820.8702921
394,74820.8760691,74820.8818466,74820.8876285
395,74820.893406,74820.899183,74820.9049599
396,74820.9107369,74820.9165193,74820.9222956
397,74820.9280732,74820.9338501,74820.939632
398,74820.9454089,74820.9511865,74820.9569634
399,74820.9627452,74820.9685228,74820.9742997
400,74820.9800767,74820.9858542,74820.9916361
401,74820.997413,74821.0031906,74821.0089675
402,74821.0147487,74821.0205263,74821.0263032
403,74821.0320808,74821.0378577,74821.0667528
404,74821.0783073,74821.0840843,74821.0898618
405,74821.0956436,74821.1014212,74821.1071975
406,74821.1129745,74821.1187563,74821.1245339
407,74821.1303108,74821.1360877,74821.1418702
408,74821.1476471,74821.1534241,74821.1592016
409,74821.1649786,74821.170761,74821.176538
410,74821.1823149,74821.1880918,74821.1938743
411,74821.1996506,74821.2054275,74821.2112051
412,74821.216982,74821.2227639,74821.2285414
413,74821.2343184,74821.2400953,74821.2458778
414,74821.2516547,74821.2574316,74821.2632092
415,74821.2689862,74821.274768,74821.2805455
416,74821.2863225,74821.2920988,74821.2978812
417,74821.3036582,74821.3094358,74821.3152127
418,74821.3209896,74821.3267715,74821.332549
419,74821.338326,74821.3441029,74821.3498854
420,74821.3556623,74821.3614392,74821.3672168
421,74821.3729986,74821.3787762,74821.3845525
422,74821.3903294,74821.3961064,74821.4018888
423,74821.4076658,74821.4134427,74821.4192203
424,74821.4250021,74821.430779,74821.4365566
425,74821.4423335,74821.4481111,74821.4538929
426,74821.4596699,74821.4654468,74821.4712244
427,74821.4770056,74821.4827825,74821.4885601
428,74821.494337,74821.500114,74821.5058964
429,74821.5116734,74821.5174503,74821.5232279
430,74821.5290097,74821.5347866,74821.5405642
431,74821.5463411,74821.552123,74821.5579005
432,74821.5636775,74821.5694538,74821.5752313
433,74821.5810132,74821.5867901,74821.5925677
434,74821.5983446,74821.6041264,74821.609904
435,74821.6156809,74821.6214579,74821.6272354
436,74821.6330173,74821.6387942,74821.6445718
437,74821.6503487,74821.6561305,74821.6619075
438,74821.6676844,74821.6734614,74821.6792389
439,74821.6850208,74821.6907977,74821.6965753
440,74821.7023522,74821.708134,74821.7139116
441,74821.7196885,74821.7254655,74821.7312479
442,74821.7370249,74821.7428018,74821.7485794
443,74821.7543557,74821.7601375,74821.7659151
444,74821.771692,74821.7774689,74821.7832514
445,74821.7890283,74821.7948053,74821.8005828
446,74821.8063598,74821.8121416,74821.8179192
447,74821.8236961,74821.8294731,74821.8352555
448,74821.8410324,74821.8468088,74821.8525863
449,74821.8583633,74821.8641451,74821.8699227
450,74821.8756996,74821.8814765,74821.887259
451,74821.8930359,74821.8988129,74821.9045904
452,74821.9103723,74821.9161492,74821.9219268
453,74821.9277037,74821.9334806,74821.9392625
454,74821.9450394,74821.9508163,74821.9565939
455,74821.9623757,74821.9681533,74821.9739302
456,74821.9797072,74821.9854841,74821.9912666
457,74821.9970435,74822.0028211,74822.008598
458,74822.0143798,74822.0201568,74822.0259343
459,74822.0317107,74822.0374876,74822.0432701
460,74822.049047,74822.0548239,74822.0606015
461,74822.0663833,74822.0721603,74822.0779378
462,74822.0837148,74822.0894966,74822.0952742
