,Time,Hor_eye,Ver_eye
500,74593.8060014,74593.8117783,74593.8175559
501,74593.8233377,74593.8291141,74593.8348916
502,74593.8406686,74593.8464455,74593.852228
503,74593.8580049,74593.8637818,74593.8695594
504,74593.8753412,74593.8811182,74593.8868957
505,74593.8926727,74593.8984496,74593.9042321
506,74593.910009,74593.9157859,74593.9215629
507,74593.9273447,74593.9331216,74593.9388992
508,74593.9446761,74593.950458,74593.9562355
509,74593.9620125,74593.9677894,74593.973567
510,74593.9793488,74593.9851264,74593.9909033
511,74593.9966802,74594.0024621,74594.0082396
512,74594.014016,74594.0197935,74594.0255705
513,74594.0313523,74594.0371292,74594.0429068
514,74594.0486837,74594.0544662,74594.0602431
515,74594.0660201,74594.0717976,74594.0775746
516,74594.0833564,74594.089134,74594.0949109
517,74594.1006878,74594.1064697,74594.1122466
518,74594.1180235,74594.1238011,74594.1295829
519,74594.1353599,74594.1411374,74594.1469144
520,74594.1526913,74594.1584738,74594.1642507
521,74594.1700276,74594.1758052,74594.181587
522,74594.187364,74594.1931415,74594.1989179
523,74594.2046948,74594.2104772,74594.2162542
524,74594.2220311,74594.2278087,74594.2335905
525,74594.2393675,74594.245145,74594.250922
526,74594.2566989,74594.2624814,74594.2682583
527,74594.2740359,74594.2798128,74594.2855946
528,74594.2913709,74594.2971485,74594.3029254
529,74594.3087073,74594.3144848,74594.3202618
530,74594.3260387,74594.3318163,74594.3375981
531,74594.3433757,74594.3491526,74594.3549295
532,74594.3607114,74594.3664889,74594.3722659
533,74594.3780434,74594.3838198,74594.3896016
534,74594.3953791,74594.4011561,74594.406933
535,74594.4127155,74594.4184924,74594.4242694
536,74594.4300469,74594.4358239,74594.4416057
537,74594.4473833,74594.4531602,74594.4589371
538,74594.4647196,74594.4704965,74594.4762728
539,74594.4820504,74594.4878322,74594.4936092
540,74594.4993867,74594.5051637,74594.5109406
541,74594.5167231,74594.5225,74594.5282769
542,74594.5340545,74594.5398363,74594.5456133
543,74594.5513908,74594.5571678,74594.5629453
544,74594.5687265,74594.5745035,74594.5802804
545,74594.586058,74594.5918398,74594.5976174
546,74594.6033943,74594.6091713,74594.6149482
547,74594.6207306,74594.6265076,74594.6322852
548,74594.6380621,74594.6438439,74594.6496215
549,74594.6553984,74594.6611747,74594.6669572
550,74594.6727341,74594.6785111,74594.6842886
551,74594.6900656,74594.6958474,74594.701625
552,74594.7074019,74594.7131788,74594.7189613
553,74594.7247382,74594.7305152,74594.7362927
554,74594.7420697,74594.7478515,74594.7536284
555,74594.7594054,74594.7651823,74594.7709648
556,74594.7767417,74594.7825187,74594.7882962
557,74594.7940732,74594.799855,74594.8056325
558,74594.8114095,74594.8171864,74594.8229689
559,74594.8287458,74594.8345228,74594.8403003
560,74594.8460766,74594.8518585,74594.857636
561,74594.863413,74594.8691899,74594.8749724
562,74594.8807493,74594.8865262,74594.8923038
563,74594.8980856,74594.9038632,74594.9096401
564,74594.9154171,74594.9211946,74594.9269765
565,74594.9327534,74594.9385303,74594.9443073
566,74594.9500891,74594.9558667,74594.9616436
567,74594.9674206,74594.9731981,74594.9789799
568,74594.9847569,74594.9905344,74594.9963114
569,74595.0020932,74595.0078708,74595.0136477
570,74595.0194247,74595.0252022,74595.0309834
571,74595.0367604,74595.0425379,74595.0483149
572,74595.0540967,74595.0598743,74595.0656512
573,74595.0714281,74595.0772106,74595.0829875
574,74595.0887645,74595.094542,74595.100319
575,74595.1061008,74595.1118784,74595.1176553
576,74595.1234316,74595.1292141,74595.134991
577,74595.1407679,74595.1465455,74595.1523225
578,74595.1581043,74595.1638818,74595.1696588
579,74595.1754363,74595.1812182,74595.1869951
580,74595.1927727,74595.1985496,74595.2043266
581,74595.210109,74595.2158853,74595.2216623
582,74595.2274398,74595.2332217,74595.2389986
583,74595.2447762,74595.2505531,74595.2563349
584,74595.2621125,74595.2678894,74595.2736664
585,74595.2794439,74595.2852258,74595.2910027
586,74595.2967803,74595.3025572,74595.3083384
587,74595.314116,74595.3198929,74595.3256698
588,74595.3314474,74595.3372292,74595.3430062
589,74595.3487837,74595.3545607,74595.3603425
590,74595.3661201,74595.371897,74595.3834515
591,74595.3892333,74595.3950103,74595.4007872
592,74595.4065642,74595.412346,74595.4181236
593,74595.4239005,74595.4296774,74595.4354599
594,74595.4412368,74595.4470138,74595.4527913
595,74595.4585683,74595.4643501,74595.4701277
596,74595.4759046,74595.4816815,74595.487464
597,74595.4932403,74595.4990179,74595.5047948
598,74595.5105717,74595.5163542,74595.5221311
599,74595.5279081,74595.5336856,74595.5394675
600,74595.5452444,74595.551022,74595.5567989
601,74595.5625759,74595.5683583,74595.5799122
602,74595.5856891,74595.591471,74595.5972479
603,74595.6030255,74595.6088024,74595.6145842
604,74595.6203618,74595.6261387,74595.6319157
605,74595.6376932,74595.6434751,74595.649252
606,74595.6550296,74595.6608065,74595.6665883
