,Time,Hor_eye,Ver_eye
441,75429.6734687,75429.6792463,75429.6850281
442,75429.690805,75429.696582,75429.7023596
443,75429.7081365,75429.7139189,75429.7196959
444,75429.7254728,75429.7312498,75429.7370322
445,75429.7428092,75429.7485867,75429.7543637
446,75429.7601406,75429.7659218,75429.7716994
447,75429.7774763,75429.7832539,75429.7890357
448,75429.7948126,75429.8005902,75429.8063671
449,75429.812149,75429.8179265,75429.8237035
450,75429.8294804,75429.8352573,75429.8410398
451,75429.8468167,75429.8525943,75429.8583706
452,75429.8641524,75429.86993,75429.8757069
453,75429.8814839,75429.8872615,75429.8930433
454,75429.8988202,75429.9045978,75429.9103747
455,75429.9161565,75429.9219341,75429.9277111
456,75429.933488,75429.9392656,75429.9450474
457,75429.9508237,75429.9566013,75429.9623782
458,75429.96816,75429.9739376,75429.9797145
459,75429.9854915,75429.9912739,75429.9970509
460,75430.0028278,75430.0086054,75430.0143823
461,75430.0201641,75430.0259417,75430.0317186
462,75430.0374956,75430.0432774,75430.0490543
463,75430.0548313,75430.0606088,75430.0663858
464,75430.0721676,75430.0779452,75430.0837221
465,75430.0894991,75430.0952815,75430.1068354
466,75430.112613,75430.1183899,75430.1241717
467,75430.1299493,75430.1357256,75430.1415025
468,75430.147285,75430.1530619,75430.1588389
469,75430.1646164,75430.1703934,75430.1761752
470,75430.1819528,75430.1877297,75430.1935066
471,75430.1992891,75430.205066,75430.210843
472,75430.2166205,75430.2224024,75430.2281787
473,75430.2339562,75430.2397332,75430.2455101
474,75430.2512926,75430.2570695,75430.2628465
475,75430.268624,75430.2744058,75430.2801828
476,75430.2859603,75430.2917373,75430.2975142
477,75430.3032967,75430.3090736,75430.3148506
478,75430.3206275,75430.3264093,75430.3321863
479,75430.3379638,75430.3437408,75430.3495177
480,75430.3553002,75430.3610771,75430.366854
481,75430.3726316,75430.3784134,75430.3841904
482,75430.3899679,75430.3957449,75430.4015267
483,75430.4073043,75430.4130806,75430.4188581
484,75430.4246351,75430.4304169,75430.4361938
485,75430.4419714,75430.4477484,75430.4535308
486,75430.4593077,75430.4650847,75430.4708616
487,75430.4766392,75430.482421,75430.4881986
488,75430.4939755,75430.4997525,75430.5055337
489,75430.5113112,75430.5170882,75430.5228657
490,75430.5286427,75430.5344245,75430.5402021
491,75430.545979,75430.5517559,75430.5575384
492,75430.5633153,75430.5690923,75430.5748698
493,75430.5806517,75430.5864286,75430.5922062
494,75430.5979825,75430.6037594,75430.6095419
495,75430.6153188,75430.6210957,75430.6268733
496,75430.6326551,75430.6384321,75430.6442096
497,75430.6499866,75430.6557635,75430.661546
498,75430.6673229,75430.6730999,75430.6788774
499,75430.6846592,75430.6904356,75430.6962131
500,75430.7019901,75430.707767,75430.7135495
501,75430.7193264,75430.7251033,75430.7308809
502,75430.7366627,75430.7424397,75430.7482172
503,75430.7539942,75430.759776,75430.7655536
504,75430.7713305,75430.7771074,75430.7886662
505,75430.7944431,75430.8002207,75430.8059976
